Name,Proba_pefile,Cost_pefile,Proba_byte3g,Cost_byte3g,Proba_opcode2g,Cost_opcode2g,Proba_cuckoo,Cost_cuckoo,Label
585b4425c284fac99a31ecd8aaa3436446ebccba9533b725303ed27b14ad9495,0,1.51057,0,2.413866,0.06,50.673628,-2,0,0
585ba746cfdafa47550a849f94912af45419511c1f41e8859ebe591b65dbff27,0,0.100809,0.033333333,0.100903,0.03,0.704227,-2,0,0
585f060796631714c25f26bec91e9ef63583e35a51ef7aab900f21ab0c127afb,1,0.100617,1,0.100684,1,1.408814,0.999999931,136,1
585f0b97a940d2b18f488fa21f75cce491977a91970536fe176cda62ee407308,1,0.502819,0.9,0.603725,0.95,12.585374,0.999999624,149,1
586063a71022cda4962747e4de8b9c66ab2ef2be635f956b86f73b5938ea41be,0,0.100799,0,0.100874,0,0.805318,-2,0,0
5862a6d7aa19ef22f6efd0c7ee7913da01ec0e57c11f32185ecb6bffacac9ca0,1,0.201182,0.966666667,0.201345,0.9,3.82594,0.999999978,28,1
58631b699c1d84a14cd9c45ade940f8c1e2a8e912c75a1e8cbbf292ea29794ce,1,0.502783,0.966666667,6.840081,1,68.745403,0.999999982,145,1
5864ce09f6072dd5966cb19ef66695d70abc5123dfc112830880a3445b540cbc,0,0.60408,0.6,0.503302,0.385,10.256502,-2,0,0
58661cdae3d2888ddd0e18f8bd37052143d2f793bf5044159b2620112a77f291,0,0.100866,0,0.100975,0.01,0.704086,-2,0,0
5868523067a4fdf99d5ee5e9a62deef29d0881ee504a2832465e95ba40870b33,0,0.302541,0.033333333,0.100904,0.01,1.207482,-2,0,0
586c525db7f32c0e11e820a4a4917fa928ab05f6cb13f303ca3124608a9ad5c7,0,0.100839,0.033333333,0.100782,0.05,0.90515,-2,0,0
5874df5f005167e3f85ae8af5a31d1983c9cd6000e278c700e30ea4eabf19ea7,1,0.100637,1,0.301821,1,6.444847,1,46,1
587558e358354677a57c08d364e8575e04d318543722e0b9ab814f3df3836eb0,0,0.100619,0.733333333,0.201248,0.82,1.006432,-2,0,1
587915d0212cf073dba7c204540bfd05adb9e9fd54ad3085a1870213e4ba46e2,0,0.100751,0.1,0.100779,0.04,0.402294,-2,0,0
587c96aae9e596f108e5203e883e7102a71ac46aa477c72da290d5fb89ea2cff,1,0.201301,0.9,0.503369,0.94,4.627307,0.999999991,142,1
587f0e783f8b711e7e68c1cafe2fe941f5850510cadedc945ec8e32b06b46199,0,0.503877,0,3.32079,0.01,21.812185,3.19E-08,80,0
5884cee2b5bc45f5a93d16d476d17b3fc94d5e5150dc871bdabd7f705e89e30b,1,0.100633,0.766666667,0.604016,0.78,4.9307,0.99998356,150,1
58874a2b24b685dcb14ce0430846210a76c8d8cbfbf0171b145bc15e502c12a0,1,0.302244,0.166666667,0.402745,0.15,5.831508,-2,0,0
588762047c040415d1f121ec980fbbe7c7854c6cc393a772b35bd16946acb2be,0,0.402847,0.066666667,1.30793,0.03,10.262102,-2,0,0
5887bf48aa25ad8793af5af9de23ff43bb51690ce76628b4f6be4ed409336194,1,0.201221,0.966666667,0.100766,0.95,1.618856,0.999863593,22,1
588807a1577307b0481e082e9e743f190d60a5c6e07c9e404a2ebb07018ea103,1,0.201545,0.6,0.201383,0.45,3.417508,-2,0,0
588a8c14bdceacf1db61fa5ecde483cd360ad55fef0083a6f58f41960d6c36a6,1,0.201657,0.466666667,0.302244,0.72,5.129316,3.41E-07,35,0
588b773c3ceea8386e308f8d911b969afacc8d2acc2bddf00220372bc7523eb2,0.916666667,0.201193,0.933333333,2.615837,0.77,20.224438,1,150,1
588b9de7353e60ee54d0104ca41fa6a78816540e13d7586677d12976f1d90ed8,1,0.201132,1,1.308058,1,5.13326,-2,0,1
588dad2ae70c3c8087f8518a7e3885880222f269f0e647024a2613ec57306d1d,0,0.100619,0.033333333,0.100791,0,0.704327,-2,0,1
588f75dd7d28d24179d97f1dce7ecb14452c0a2d5283ede04c53fea85666f313,1,0.100639,0.966666667,0.100706,1,1.609467,-2,0,1
589229e2bd93100049909edf9825dce24ff963a0c465d969027db34e2eb878b4,1,1.310663,0.633333333,0.806066,0.29,12.869697,-2,0,0
589280291fc906418bed533716d68f77812e943d83ad2d0815799d12a41c3f6d,0,0.201502,0.166666667,0.905685,0.05,10.056181,9.21E-07,150,0
589761decad20278b45e09128d27ea1d7e5a587f62d9aa8bbcd095f65e39296e,0,0.402756,0.1,1.207654,0.1,18.602702,-2,0,0
5897af142facd58cf3c919263612d81a2d052b8769ea73343cc123650c1ec410,0,0.202034,0.066666667,0.302009,0.01,3.720213,-2,0,0
58a220ac2caf75b2b90536e7d708e9d9184fb9b97dca628e169a6a8161daae53,1,0.100625,1,0.301841,1,3.420154,1,63,1
58a6bdec7168eba0582a28fb88d4d5474d1d22f29c571010fe5116b13e49c0f6,1,0.603359,0.966666667,2.515545,1,59.38432,0.999999994,43,1
58a80bafcffd50b234c61168a3355338ca2e330401602f83edf1012bf0d0da94,0,0.100897,0,0.100833,0.05,1.40811,6.29E-05,51,0
58a86dfb1e726c715dc0b169fd6c96f9de5b131fc481da84d0e68644059b3fdc,0,0.100777,0.1,0.100772,0,1.306936,-2,0,0
58aa8c24181ba72f123bbd64f460825aebd19a9c1738fd791e7e78caecdd4835,0,0.905969,0.366666667,0.503919,0.28,8.848634,-2,0,0
58ab6ce6904a154e94ae68f2fd8995d1000305f99d5a0b27b7e84c4a752d9b83,1,0.100666,0.9,0.503119,0.93,4.226444,0.999999914,187,1
58ae0125d1bb7f0f6f7c4541adb2cceec3ebd370ca62b059bd376bafb1516a93,0,0.100781,0.033333333,0.100756,0.02,0.503093,-2,0,0
58b3b944089626d5adccf24e1f2c3e36009a2871445aec448d2d4562887ef089,0,0.10077,0.2,0.100741,0.02,1.206403,2.18E-20,165,0
58b617ed081193853ec46ac6e872b4f6f4babd4a96315a52405f2626a6285e97,0,0.302196,0.1,0.201466,0.06,1.811739,-2,0,0
58b86f4604bcf8f4e95680a604141cf893ea01700e2fecd683fa9b69413a27dd,0,0.100964,0,0.100768,0,0.502973,-2,0,0
58ba670d405757d16196d55fe7ff01941bd60b71cbebbb16d2037368e278c8f0,0,0.10081,0,0.100776,0.02,0.704162,-2,0,0
58bf6e69f3a1c3e8270ef9f861bc1f94632dff5b3634132ed9d359076030de4c,1,0.100667,1,0.402716,1,5.333782,1,35,1
58c125afd48e642c332d5797c845321b9a91576fe7cb67a29496f3c902fa315e,1,0.100649,1,0.100883,1,1.40824,-2,0,1
58c623640fd2f3ec54b785a5ba4d9e575e0e71c242eccceac7bc3babc0286d26,0,0.805036,0.066666667,0.402584,0.24,6.433592,-2,0,0
58c6483ecbd3813a97a69c684118ce8f0e2f465b892753f764de50c5fc57dece,0,1.610869,0.466666667,26.366596,0.06,171.055233,2.31E-06,81,0
58d1231e9bd2848e5014e1968cf10b043fcebf411ef0e7d7f75b6a41867dfb61,0,0.201454,0,0.201657,0,1.709862,-2,0,0
58d46a3801c280908698ef4ff789546427b9be7cd78f61a7533cc2f56c1b881b,0,0.101044,0,0.10078,0.14,0.604068,-2,0,0
58d4c04d262fe48b8780c95f638f4694db69595c11a4a113ec45965fb6361502,1,1.005495,1,4.426573,1,105.064196,1,147,1
58d9382be43c81d57712b4358446b3e754e62ceca13da8accd5b0a590c010c0e,1,0.201678,0.1,0.201712,0.09,2.514698,-2,0,0
58deed3b310dd9bbfcdac1f436aa3f27b6e6ca9596e759696516db0febbb5741,1,0.201159,1,0.302066,1,4.929533,-2,0,1
58dfc2af4d4a34a9004130a6fac81e7511b5ecbb3187e9aadee704a62c3690ec,1,0.80399,1,4.123989,1,85.419619,-2,0,1
58e3cc682fef9a78ddc821d34dd5e4b2bf06d36d229db7823b84fa07c0c69acc,0,0.302095,0,1.20882,0,9.653705,3.51E-08,71,0
58e4bd6a05b6a7f8cf321e436bb6594add9fbb71b4ad7d49de25ed3eb208fdf5,0,0.100805,0.066666667,0.100923,0,0.402678,1.03E-20,193,0
58e60d00e1ec1b825b54c648ac34b46021165aa18094047667d0e7e087d142e0,0,0.302125,0,1.509775,0.01,9.956116,1.80E-08,96,0
58e6a931545330dd12e8fc867ff4b5a7ad65762645fd75cc56d2218486220a17,0,0.60382,0,6.641246,0,12.973029,1.81E-06,180,0
58e86cefad460d06d35a93c8548f69e541880eaabf13b58f071674eeb9e58ed4,1,1.005224,1,1.912329,0.73,15.090525,0.999997777,39,1
58ee703db8d523a61aec5d4281fdba549569674bee98a3efdb1eb1154dcee827,1,0.100654,1,0.100738,0.99,0.603967,-2,0,1
58f4843ffe77990bd1b900a0f74ad83fa88862acf1dcc6667647e18627471049,0,0.503202,0,0.503366,0.01,11.161131,-2,0,0
58f50ffa4d7d48c0422c6dc7283eb0f1898ed56d30b702bafb2e9a53f84c79bf,0,0.100904,0.733333333,0.302087,0.84,5.430403,-2,0,1
58f56b075e20f55d4868f105784d6bd8903b85d1d12b9063316563d5e8aba749,1,0.100655,0.9,0.201243,0.63,4.026917,0.999999972,71,1
58f7a5b63ac09956195c78dbf5ed3d916a4e2cd46b75612e9659a2b29e7739dd,1,0.201133,0.966666667,1.811518,1,10.562845,0.999999995,701,1
58fa074b55f6eba0491a004e7a2f956fbdd0bc0d887c7edfa0b085661c863743,1,0.30169,0.933333333,0.905547,1,14.788637,0.999999945,689,1
58fbfd19fb992947c28fba8be5c96358110df06e166c8a7488de89d11b356c03,1,0.100639,0.966666667,0.100664,0.78,0.503506,0.999999979,659,1
58fda579b055d0b474ca043edd37833d7817dc1e8c611a75348326c54a6f7003,1,0.502648,0.966666667,9.755096,1,40.175402,0.999994376,96,1
58fe59982f01ac9a9b8579bd99bc1fe889171097691ba2c4853cf26fe6ba8aa6,1,0.201151,1,0.503202,1,5.745666,0.999973337,163,1
59004d2f37e39fd4bfb102cb211370df86541bfde093bfdee2d59dc4a5aa295e,0,0.100792,0.066666667,0.100754,0.15,0.603936,-2,0,0
5900626e7a32a74fd6fb0ef3dcccbe9448984b3783fb3dc4eab5a9b6f61c47db,0,0.906976,0,12.278945,0,74.01392,-2,0,0
5904ace3286495151906c42660e6204fc778bd6a151f7c5ba15d017cc4ef152e,1,0.301667,1,0.301954,0.99,5.534334,0.999999991,187,1
590705e1118f2dd34527d147bed7c7d3d486380224d0a5e9ffc6285b09f8d324,1,0.502935,1,3.421302,1,68.632465,0.999999981,170,1
590b4da10862d6f544fdd7d8e247b08a10e8ab020c2dc75d8ec7cc13caf72f7e,1,0.703588,1,1.710289,1,41.674967,0.99999964,205,1
590f9f2051af66ed5a9e987b59d1a630fa76fe3707b5f3f3ea1f33939d4d8c4c,0,1.30928,0.3,20.625433,0.07,132.907061,4.66E-21,804,0
59141e078606c380aae25fd24d30c54a49fa12e24724073e58bc03600df82169,0,2.827204,0.6,44.479265,0.52,310.261612,-2,0,0
591f27d7098240f8ed51924d2525e6936020f10e53bf8b6e741d018eab6c397a,0,0.201755,0,0.201626,0,3.419632,-2,0,0
592082db6efdbce38fe02c6a8e6df84b8172a005f5aee57df3de714c17b66e48,0,0.905671,0,5.032806,0,37.594456,8.64E-08,763,0
59209757e6d9bdb67531e5d9ecf593335b2769e9bf2fff1917edcdbd25f53c16,0,0.402852,0,4.326769,0,27.036899,5.37E-09,763,0
59218320fce26d6deb604f8cbae20c56fc35358a8897579620306fb14f93b800,1,0.703743,1,1.50944,1,41.564841,0.999999826,139,1
59247b60b34333544d0559f08875ee78c4db99308eb2d0c4d7c1a46cd1169fad,1,0.904964,1,0.502985,0.97,8.453637,0.999999868,156,1
59285629834c05827feb0f4ac821e8d1e6925f8a6c1acba92684f7327cff517c,0,0.100875,0,0.100841,0.07,0.402337,-2,0,0
59320a8181548b967c9bb3ea454aae18df10fe3e8411be0991bf122b6578aaa8,0,0.201435,0,0.201466,0.08,2.914892,-2,0,0
5938a38c96f8223af1ea929fbb865fdb5c893f7a67dfc33ee9329dcd021e524d,1,0.201235,1,0.201405,1,3.426612,1,44,1
593a37a589cc3827b19860ff1a9044eed50fededcadba75fb13d97d611c82f2b,1,0.604479,0.666666667,0.604321,0.43,12.768073,-2,0,0
593bbea31a1ce8f50f97ab973717e7ddbbf7200079227f30a289bacbfd4a0f06,0,0.100883,0.533333333,0.302143,0.42,3.618225,9.67E-21,715,0
593c7cd7c8996f7be97a5d9abd20e129ee3d90830647e3b1848c6ce8bf514dd2,0,0.100807,0.033333333,0.100904,0.04,0.905189,1.66E-09,713,0
593da57cdd02f4cc3a5125ce5707c222dd922f2936d16492ba21ac6c345ec6b0,0,0.20154,0.033333333,0.101086,0.05,1.307111,-2,0,0
593e9c2d315b7e409b5472df639e75d41ad6851240f596cc8bef626896a40bb7,1,0.904718,0.7,1.106619,0.75,16.910345,0.999967147,179,1
5940d149aeab54857f9c9bfda7bfa47901b296879d31717faa0652225385bea0,0,0.101229,0.333333333,0.100872,0.27,0.904713,0.672426029,152,0
59446a10677773bef3996aa7a092659ddcdbd5e94dc7a0c6847712e00d4dd921,1,0.100628,1,0.302068,1,5.649957,0.999999999,179,1
59446b6b812d1c08023fc8801172b98b8edcc5c4ca129aa848c33f2beb0178e7,0,0.705705,0.033333333,5.034059,0.01,31.167842,-2,0,0
59450f7b83497766d991a17a2a3fb94716e68f2ab80cbcb129374765fd4a5a20,0,0.302469,0.2,0.302187,0.11,4.322516,0.834948788,681,0
5945c7f68d8fd6d94e8cb9b28568ffe95b74838196ac150223693d2142f697f6,0,0.101141,0.266666667,0.101105,0.03,0.301847,-2,0,0
59484e2b64d91ba74ae8f95c8f8a3213aba0dc13132cde25c40a7d92a9609a22,0,0.100932,0.166666667,0.100881,0.32,1.809486,-2,0,0
594b661561255d37d73316e345604d60dbaeb5723f0fbdd2b8c99676e4c24a6e,0,0.20153,0.1,0.201368,0.02,3.518777,-2,0,0
594c35292ccdfa8ece8187e64ad00038343a655d7224c19f96d42dd6ab5e73ec,0,0.705311,0,8.454404,0,47.358889,3.74E-07,26,0
594ec5c84898d288b317d3a0f50722260dae6c9077536368d1083e5cdbb6bc65,1,0.100633,0.866666667,0.100679,0.91,2.112441,0.999999999,179,1
59533b806f0216520301ca9cfca077ba51baebd1ca9900df9e660509c3dfd1c7,1,0.402106,0.966666667,3.119084,0.82,22.834589,0.999998705,175,1
59540b39a05c1acedc6fde9a3d63b36d7db99d6ad457f129ca20e2fee5c9a55a,0,1.813908,0.066666667,15.497434,0.12,150.815313,-2,0,0
5956bf41f927770d63567da8663e56d4c9d6de05e835ac27516f08decd2db7b0,0,0.302513,0,1.208705,0,9.45225,2.91E-08,649,0
5957ccac779150212d6ea43f8be7e8f898465b78037c9306d94b1f9c3348f131,1,0.301642,0.966666667,0.503126,0.9,7.441109,0.999999956,150,1
595d5ff297b9dc1eb1825bf37de0f990356a23dfb26f95529805f5e1161f4d0e,1,0.100643,1,0.201347,1,3.118023,1,47,1
59617065f5e80afc93c76131819eb7abbd0333564a0dae9e86a3bd8bb2fddf46,0,0.302291,0,1.007054,0.02,8.746268,1.28E-08,149,0
5961d1dc6f283c8d1115601f21d2013b73e2a56866318f212fb1af5074a79b1b,0,0.100812,0.1,0.100818,0.19,1.005722,-2,0,0
5962e362015d659ba80582ca55a3e026dc83712a6aef52ab49c2219c19a8d638,1,0.100674,1,0.100738,0.93,0.804669,0.999999548,53,1
59667e145b19858fade28b1c606377138be54f1fce61568369fef330ae276d7c,1,0.30207,0.2,0.302174,0.02,2.614378,-2,0,0
5967da7d48ba23a02d4d6f57ab7dd8c542bcf6f4c48d061976577d27d342fee8,1,0.904499,0.966666667,7.34583,0.76,100.751082,0.999475339,173,1
596d111b85fb3567f8e5b5a4686bfdf779442b9f561068ca626e13b1ca59bc81,0,0.20112,0.333333333,0.20148,0.96,5.938143,2.01E-05,169,1
596f1437937e08036d2979567c597f8ae5d3e7c1712fd14f1496ae3826e3def2,1,0.100619,1,0.704485,1,10.16231,-2,0,1
5976364dfec9ad1e94e8ccf15d96a1f6bdf0594902c03bd40f2eff155a625c61,0,0.100761,0.066666667,0.100748,0.09,2.413828,0.272626396,145,0
597805f086b75c3a33b6ef240f01775c67ed79a5253f54a1691dc64db275c84b,1,0.100635,0.933333333,0.402446,0.89,3.521965,0.999999999,165,1
597be4d0173e554384cdf384b753e42c7406c82cb8a3db6a1365d15e0ffcbb67,0,0.604291,0,1.711888,0.03,33.380272,-2,0,0
597c6bf778bdb61c425bd32acb255d1cebddb6821c32eed3efc7574b1316a7ee,0,0.201371,0.433333333,0.20166,0.18,1.809824,6.63E-06,148,0
597da3db5ba0afc51d16ded30e1128e78585f9962845822dee70386c9f302b72,0,0.201407,0.033333333,0.100791,0,1.207027,-2,0,0
5985e867260008a62c07ba431d6d2923a832c6056db0b32783df626b9bcc2f52,1,0.10068,1,0.301896,1,4.832799,0.999999797,45,1
59868a0b228cdd2a69efc6b46e2d252f8bf694491e437bb32618adc771541e51,0,0.100924,0.133333333,0.201567,0.34,1.911807,-2,0,0
5987333a93607ac8086f59a9b4e356577f6bf6f4ade34c619018742eaf69d201,0,0.201587,0,0.100855,0.09,1.709606,-2,0,0
59883aabb401bcc3803ca6135c03f4a44fb8b02e4aa2a2faf3f114faa713f8b5,1,0.402226,1,3.321859,1,25.166096,1,169,1
598c03c62d5a465fa0835f8f2b5c3c754e86c4c8181ad86046f7f8a011efd103,1,0.201118,0.966666667,1.611318,0.92,12.583545,0.999987715,170,1
598e29197c8193923bb2010188d41f02326bc527875a094e48bda5aefc442b8b,0,0.30194,0.033333333,1.51044,0,9.956017,1.39E-07,77,0
598f1fae2dba2df2be5d5b228c95144222751297dc99fcbc8526514c01422278,1,0.502663,1,1.307769,0.98,19.525557,0.999999954,54,1
599003aeed12dffaa81366381470ef13200ed99d502422ed90730b39657b20c7,0,0.100759,0.033333333,0.402797,0.05,1.106331,-2,0,0
599214e8f7c01aae3a972e44791f255a2be8e8b6443989e761adcdf98bd2253e,0,0.20145,0.2,0.100893,0.11,1.005767,-2,0,0
5997c674f1e74741bceb96518d4ab6f8532ed848244dafdaed69cf57be20d35b,0,0.100781,0.1,0.100823,0.03,1.407808,-2,0,0
599890106c98a11e3493101bc33928792742494ea4a120401c78720152f9d1d9,0,0.201394,0,0.201525,0,3.318988,-2,0,0
5998ca37e5e7b4e9c780f3ad18b292c397a6e4e5c5ccb3ed20e76d6c23e726b3,1,0.100618,1,0.201437,1,4.326116,-2,0,1
599bf53e4210d33cede62f00a5a795e2c8cc9dffb9eedb7599503a148ff8a87c,1,0.301675,0.6,6.737786,0.49,3.223943,0.999969077,753,1
599c4cb379f8d7aaeb5931e31c3847e1bff1a18b9ed19deee1b8151f1d40989c,0,0.906533,0,5.333895,0,39.415973,4.74E-09,197,0
599efd455aeeefe2044a9b597061f271595033f5d0df2c99dfdbca8394bbcec3,0,0.20148,0.166666667,0.100915,0.15,0.905026,-2,0,0
599f6a25fa0dc370bd93c527ab9b535ec16fbc02f629fcefe9ffa99e78d8b48d,1,0.100638,1,5.532622,0.97,4.42729,0.999999998,50,1
599f8c0a7160cb41606b0f308940cfc84fabbb92d425513f1cfd97527d516157,0,0.101025,0.033333333,0.100873,0.002479214,0.302003,9.33E-20,140,0
59a246305ee7dd72bf52e0e05b2b9f41cecf37e3e03fa8135ae0baf79b451887,1,0.201155,0.933333333,0.301862,0.9,6.136954,0.999999818,695,1
59a76f9d0d3d82efb1620df1714523ca0ce2288c4c6e4b660d552bdaa4b609db,1,0.100631,0.966666667,0.100716,0.71,1.407811,0.999993192,717,1
59a9db228f744efad326bd4b7b5ab27e237be665c1992e0f28b2e2657cb238e9,0,0.10096,0,0.10078,0,0.905214,-2,0,0
59ac7a6bec0c00352fd321d7375e143db940a77c4e1cade30eb9a6d38b6355f5,0,0.503329,0.633333333,0.704701,0.12,11.562062,-2,0,0
59ad18ee551382f542898041c078b3afe7ddfd9a1cd34dbedfeb541bf7bd0e5e,1,0.100637,0.966666667,0.201339,0.99,1.914527,-2,0,1
59b174780c8d8975ee1c87438b8340b5d1ea6df3e4c3089be5407d7aa5a930d8,1,0.8045,0.866666667,8.556064,0.94,107.745126,0.99989844,134,1
59b357c708946487ebaff48d2c3086f1def7da5cdcdf0d656513beddefd17896,1,0.804166,0.966666667,0.402675,0.98,6.035037,0.999999348,180,1
59b631fcd87e9796398c11b602cb1a8d961d92baa5b613a7be4c93c3655a69c8,1,0.100798,0.966666667,0.201368,1,2.115804,-2,0,1
59b6f474339c5988cafc66445c23a5bd18643f296e93537b24f39123cdee53e2,1,0.100768,1,0.100682,0.87,1.81053,-2,0,1
59b6fa978781bc2a54b4020b8af48509cffe7fc45fae7c7cc65ee9e7f4341876,0,0.201573,0,0.201558,0.01,2.011276,-2,0,0
59b71e662a8ab213d47a8d073718a2e8fe6b542a8be228afebe9c75d5eed9d94,0,0.805021,0.1,12.080112,0,81.455798,8.42E-07,179,0
59bb45d5c64c5a6659db7fb2488ec4766729088dabfdc9db77115df4f7c9da88,1,0.90474,1,6.436766,1,94.479858,0.999999999,795,1
59bd3fd83ffb0bbbda089e22b5c4bd1026c082590cfa20cbbdca7242f405d2e0,0,0.101098,0,0.100824,0.02,1.50875,3.31E-22,161,0
59bef851b09907dfd65a327501f12b5ab217d62ed49bdf0098c98e0047282312,0,0.201498,0.066666667,0.10081,0.27,1.609238,-2,0,0
59c6e724f49bc35f105f051fc49189fd33d0bc15c2146656ab8ecc24428a6ec9,1,0.201245,1,1.00611,1,10.962959,1,785,1
59c9ae6c0a51f663db968648d782be8481aa39211379d1aecec69970e94c6a28,1,0.201248,1,1.710705,1,5.935408,0.999999999,203,1
59caf65713cd7c0874e75c636fe3f569ddad09b06c4589f3aa372f0c819c8892,0,7.046517,0.066666667,11.376386,0.01,238.621826,-2,0,0
59cc8504a134ed5a48e0bad05d3dbda16e1af5a50dad18f53f690d52f82d147b,1,0.201187,0.666666667,0.503001,0.94,9.56063,0.999996015,195,1
59ceac19e7d52171c282f67c609b9eb134195a00a4e725354eb2fc0a57f674a0,0,0.201493,0,0.100986,0,1.206762,-2,0,0
59d23795be11a114704d941d7d34b9ef444ba4e0d94acf17fecd468b4b7061ab,1,0.100631,1,0.100663,1,0.301887,0.999998906,166,1
59d6065c2dd2d1466ef8bae087197f1222c7d7eff84a12c8db74c42f4efbeb5d,0,0.201331,0,0.100984,0,1.207709,-2,0,0
59dbb842eb105b68f22d78ac200c7bd55aa12ea528e5c9c4ae6cb36c356e9505,0,0.101075,0.033333333,0.10107,0.01,0.301952,-2,0,0
59df2fc7ab25d010f6da1e6aa3fb958b11420492c8681f867fe5e057f47c6bf8,0,0.704497,0.2,0.201302,0.1,2.514822,-2,0,0
59e013f62cc6f9fbe95fb6ab40798a4d5224cc0d181e58231b50ac4c5ca0012a,0,0.201473,0.066666667,0.100764,0.06,1.106944,-2,0,0
59e3d4be1407640d22628f6ee310bc8cc086c892ad568d0ff708200e215f1f81,0,0.100977,0,0.100895,0,0.503984,-2,0,0
59e76e340e3e0aa8ca3a285330ddd3241d1e92e94805987e04f5417e54cd150f,1,0.100622,1,0.201493,1,3.323212,1,51,1
59e9757f860b2ad9e9bebad2f087e783e79e7485b806905450048fb2b2352104,1,0.10063,1,0.302051,1,4.931221,0.999999999,49,1
59e98aa1fc1c4312cefb0541f334c8fdf0cbbd2245e8169354c60945e0a27f54,1,0.100618,0.866666667,0.100745,0.91,0.90556,-2,0,1
59e9e2145b303430cac27692501db8fc5176f18267bb3efd489a62736c4cddee,0,0.905916,0,5.537302,0,37.307309,5.59E-08,147,0
59eb445c69cffc6be0eba4149f9d8ddc00e13769391c52d315d2dac0c4d985cb,0,0.100782,0.033333333,0.100766,0.02,0.603826,-2,0,0
59ec914d11b4381ab4f620bf12b28e1999bfc88f4d0011ff5918716c72d022dc,0,0.100808,0.066666667,0.100968,0.08,0.905464,-2,0,0
59efe200b3622b4074d210a4d07612e08e23f12e986e4df4180e86db8d4b166c,1,0.301548,0.966666667,1.006345,0.77,11.066371,0.999996728,173,1
59f093ce8e6387ceb86030ae59ca57cd36259eda160aa3e6095ee36b9b911804,0,0.402653,0,0.403135,0.01,8.149085,-2,0,0
59f1dd3d36152f847498a4122e022fd6f8377651e27199fff1c785f031de90ea,0,0.201187,0.466666667,0.201357,0.66,1.710953,-2,0,1
59f25de2ac56726df0b0592065d032ee18d8db732071d044a78286996fd1a2ca,1,0.201191,0.766666667,1.308323,0.55,14.7919,0.960736221,180,1
59f9ce5f93730a8ee0db9c1426d45ac804c32c331e22f2b0c064d7046530501b,0,0.100873,0,0.100857,0,1.508555,-2,0,0
59fd25ec71b276cbf23d65928715f13a135cafe71da0fede8204b0b5b4616e85,0,0.100951,0.133333333,0.10106,0.22,1.106294,-2,0,0
5a03552e2c7c0c4be0be778e034f1a36a16bf3191044d58683666d382895e0cc,1,0.30173,1,0.905701,0.99,17.011131,0.999999739,171,1
5a043c28b668f92f6c18cc99a76bf9b82ea8877f681249b084bcfbc24851af59,1,0.402308,0.4,1.308075,0.95,22.635594,-2,0,1
5a0457bda3eac6d38ef3afc27b96d4c258c33691dabdd83aa74d042c4ed58803,0,1.007085,0.066666667,1.912465,0.208,49.872284,-2,0,0
5a06970cb700d388528f113df157c19cc0098f61e787b1aeef594f34035a8293,0,0.403074,0,0.40247,0.01,11.063683,-2,0,0
5a08ba9efb1a72df1dd839ba5fa2b8994012ba62a515588ff62333b33b60045b,0,0.100837,0,0.201582,0.02,1.710661,3.09E-09,99,0
5a08d6852f104da9a7a586e876bc3452e89ef556ccd031fb061b5e2bbc66c0dd,0,0.201644,0.066666667,1.207537,0,1.508877,-2,0,0
5a0a9581db3e5142a6b1f1df2923a8fc178fe196c2e35517f9a41b2708c728c1,1,1.708761,0.633333333,20.825053,0.61,196.55787,0.99994172,176,1
5a0e1474116b3eec689365155fab6e3e14292fb0bc6d0dcf3e749bdaa99a140f,1,0.603489,1,4.123175,1,85.734651,0.999999983,168,1
5a111bf1cdfde50f6cea8dcc1a9788e67f772054028505891149a8171437f876,1,0.1006,0.9,0.100641,0.8,0.905508,-2,0,1
5a13fed3aae69891dff057d97e33bd9fcaa1b0efb9fe1c7c5243d8595b48b791,0,0.10086,0.066666667,0.1008,0.02,1.106559,-2,0,0
5a18d02137d105b198bd691e04db2a19790960f0d10c65882cd194eab3ed1e4d,0,0.10104,0,0.201732,0,1.608808,-2,0,0
5a1b897eb9fcc23289457b55bdde1a30202b6017f7c14d65826da2ec8a956456,1,0.301702,0.933333333,1.91131,1,31.789556,0.999997439,170,1
5a1bb1de9a7cc406fbe1f1098397c59d0ea252a1aea168875d53f721cfa9a36c,1,0.301608,1,0.503138,0.96,8.050791,0.999999902,179,1
5a1d1b41a5d557c9b9b9abab8b31bff43b9666cdfe09cfebffbb71b821ef9f14,0,1.007285,0.033333333,2.416189,0.07,47.258204,-2,0,0
5a1ff407effbbc412ca3d232c64770166cba6fc86bedf7f7f852114c4cdc8b07,1,0.50283,0.133333333,0.503495,0.11,10.758526,-2,0,0
5a21859ef80e13edb3ab71e534f313e74b2ef8f7b3dc69c3730ef824bb14b562,1,0.402284,1,1.006433,1,36.835677,0.999999998,145,1
5a254f25c6b6194118bd195c89cfedd048d16bd1c4da1f12243f4ce3035a9e34,1,0.201153,1,1.308303,1,15.093538,1,52,1
5a283ebb79a851f8e5ff6be4608fd8435dc7b5476bfccade5df4c61d98580bed,1,0.100637,1,0.201286,1,3.321836,1,58,1
5a29c439ec3bd6dc96a44a8b8fadd2dcd5afb4a4a671c7d22a2c6ff8d5ebfd57,0,0.402662,0,3.624188,0,23.723454,1.74E-06,169,0
5a29f3a4988c7b3a43d753fca9b0a4cb1f731dd36bc5304de7f2ed6d964ddac0,1,0.201141,0.466666667,0.302529,0.34,13.1892,0.998807355,218,1
